page_id	title	creation	age	views	page_edits	editors	len	references	talks	talkers	links	linked	urls	ref_urls	ref_pubs
52319103	List_of_minor_planets:_475001–476000	2016	4	70	30	2	184213	0	3	3	77	31	2003	0	0
52319110	List_of_minor_planets:_476001–477000	2016	4	38	28	2	183659	0	3	3	68	23	2003	0	0
52319114	List_of_minor_planets:_477001–478000	2016	4	26	30	2	182955	0	3	3	76	26	2003	0	0
52319116	List_of_minor_planets:_478001–479000	2016	4	20	23	2	182135	0	3	3	49	18	2003	0	0
52319119	List_of_minor_planets:_479001–480000	2016	4	35	27	3	181842	0	3	3	54	21	2003	0	0
52319124	List_of_minor_planets:_480001–481000	2016	4	33	34	2	185161	0	3	3	76	27	2003	0	0
52322492	Remdesivir	2016	4	979285	1179	324	91348	57	230	63	299	156	154	42	14
52376302	Pizzagate_conspiracy_theory	2016	4	375501	1463	363	84995	89	3325	375	676	427	106	86	0
52380690	Opinion_polling_for_the_2021_German_federal_election	2016	4	307635	1763	338	438955	0	24	15	22	6	385	0	0
52381701	2017_in_British_television	2016	4	1665	2067	428	265048	475	8	5	1494	60	476	475	0
52388166	Opinion_polling_for_the_April_2019_Israeli_legislative_election	2016	4	583	1381	105	307529	281	362	55	77	4	295	281	0
52395223	2018_United_States_House_of_Representatives_elections_in_California	2016	4	11705	2923	257	364135	114	58	14	1664	1127	241	108	0
52402487	Estradiol_(medication)	2016	4	14163	745	91	147394	250	14	8	922	637	163	90	217
52421781	Progesterone_(medication)	2016	4	15747	566	71	184325	283	7	5	1769	433	190	97	244
52428514	Prasterone_enanthate	2016	4	273	59	16	22324	22	4	3	1995	696	31	14	22
52484018	List_of_highest-grossing_media_franchises	2016	4	236621	3581	429	284625	579	304	52	1080	225	804	554	30
52484683	List_of_Hillary_Clinton_2016_presidential_campaign_political_endorsements	2016	4	2010	286	143	266428	21	14	8	3392	307	775	21	0
52484767	List_of_Hillary_Clinton_2016_presidential_campaign_non-political_endorsements	2016	4	1602	633	162	246387	13	19	15	1938	305	937	13	0
52506938	Microsoft_Teams	2016	4	973830	439	273	31298	32	9	8	512	543	49	29	0
52532887	2017_in_paleomalacology	2016	4	72	297	232	177673	152	4	4	541	11	59	42	116
52547512	Russian_interference_in_the_2016_United_States_elections	2016	4	59446	5521	551	358179	496	12560	557	1312	1333	599	480	10
52573456	List_of_EastEnders_characters_(2017)	2016	4	9772	3687	514	368210	311	66	16	581	353	301	291	0
52595592	2017_in_hip_hop_music	2016	4	7186	2023	589	139624	453	5	5	879	71	448	441	0
52638564	2020_United_States_House_of_Representatives_elections	2016	4	192122	7349	880	284436	156	342	92	1953	1290	270	155	0
52692506	Woke	2016	4	950419	1210	380	36090	17	558	49	711	717	78	15	4
52693565	2017_in_science	2016	4	588	874	111	196620	419	43	11	648	151	441	379	45
52731643	Rashmika_Mandanna	2016	4	1161273	3112	1245	40211	74	34	17	129	128	126	74	0
52737461	List_of_Protein_subcellular_localization_prediction_tools	2016	4	1203	58	24	78200	120	1	1	20	2	188	3	118
52749974	List_of_Miraculous:_Tales_of_Ladybug_&_Cat_Noir_episodes	2017	4	1166419	3481	1004	271413	235	49	18	119	12	274	227	0
52759670	List_of_United_States_tornadoes_from_March_to_April_2008	2017	4	118	94	20	280829	355	2	2	599	1	354	354	0
52760581	List_of_United_States_tornadoes_from_January_to_March_2017	2017	4	595	619	72	378786	483	25	17	842	10	483	483	0
52780851	2017_national_road_cycling_championships	2017	4	95	363	35	105703	356	1	1	611	214	353	353	0
52781052	2017_in_classical_music	2017	4	183	211	70	223600	411	1	1	766	40	527	409	0
52797074	List_of_Ridiculousness_episodes	2017	4	33648	839	305	414909	242	8	5	302	3	496	222	0
52819400	The_NoSleep_Podcast	2017	4	5842	296	76	207113	525	6	4	30	9	530	523	0
52821568	2018_Minnesota_elections	2017	4	1304	118	35	116650	44	5	4	2368	603	49	44	0
52828443	List_of_career_achievements_by_Cristiano_Ronaldo	2017	4	112861	2823	414	244573	398	24	9	665	10	484	391	4
52860511	2018_in_association_football	2017	4	790	792	141	148090	58	4	4	2379	1309	61	58	0
52861705	Steele_dossier	2017	4	31045	3919	378	352085	431	6557	319	747	453	482	421	4
52870861	List_of_Belgian_football_transfers_summer_2017	2017	4	65	237	27	345300	0	5	5	988	79	441	0	0
52872120	Glossary_of_bird_terms	2017	4	37392	1442	87	284420	450	146	18	736	453	241	190	236
52882085	List_of_secondary_school_sports_team_names_and_mascots_derived_from_indigenous_peoples	2017	4	4229	991	125	253848	291	23	9	2262	51	430	289	1
52887123	List_of_Speaker_of_the_United_States_House_of_Representatives_elections	2017	4	10853	232	58	284608	205	24	7	1192	1210	200	79	9
52897844	List_of_minor_planets:_481001–482000	2017	4	38	35	3	185960	0	3	3	83	41	2003	0	0
52897848	List_of_minor_planets:_482001–483000	2017	4	33	31	2	185129	0	3	3	66	28	2003	0	0
52897859	List_of_minor_planets:_483001–484000	2017	4	39	33	2	187892	0	3	3	90	35	2003	0	0
52922475	List_of_heads_of_state_and_government_deposed_by_foreign_power_in_the_20th_and_21st_century	2017	4	1771	188	35	78718	126	2	2	474	3	132	118	110
52925867	2018_in_American_television	2017	4	6615	6014	840	416695	519	279	37	2206	91	638	517	0
52937957	List_of_entertainment_events_at_the_Araneta_Center	2017	4	1334	231	60	166002	363	5	5	591	19	364	361	0
52945259	List_of_executive_actions_by_Donald_Trump	2017	4	27522	1188	259	258748	484	93	40	649	443	740	478	4
52945969	Timeline_of_protests_against_Donald_Trump	2017	4	5311	613	175	210588	458	60	22	814	341	479	456	12
52958915	Heated_tobacco_product	2017	4	44519	1661	161	119697	169	2220	91	203	216	143	116	56
52967007	List_of_2017_Women's_March_locations	2017	4	1007	1307	153	350737	714	43	16	1187	67	971	696	1
52974239	List_of_Jewish_Academy_Award_winners_and_nominees	2017	4	5621	1588	89	318731	1	3	3	4102	124	2	1	0
53010426	List_of_Minute_to_Win_It_(Philippine_game_show)_episodes_and_contestants	2017	4	1149	773	78	324198	39	3	3	497	2	39	39	0
53039739	XXXTentacion	2017	4	1703354	3225	1020	184877	274	919	403	305	374	307	263	10
53041972	List_of_U.S._places_named_after_non-U.S._places	2017	4	15404	588	156	132432	125	18	13	2230	5	139	59	32
53044923	List_of_Encantadia_(2016_TV_series)_episodes	2016	4	554	450	60	132145	342	20	8	28	14	352	342	0
53059831	Despacito	2017	4	122093	4684	985	148067	432	143	54	589	686	508	422	0
53066999	List_of_acts_of_the_115th_United_States_Congress	2017	4	4486	175	45	138100	1	2	2	693	26	894	1	0
53085534	List_of_minor_planets_discovered_using_the_WISE_spacecraft	2017	4	27	8	3	316514	0	2	2	171	1	0	0	0
53095697	List_of_Knowing_Bros_episodes	2017	4	932813	2209	657	59425	1	6	6	554	4	17	1	0
53096288	Godzilla:_King_of_the_Monsters_(2019_film)	2014	6	1209423	3336	792	153716	179	271	71	350	351	204	175	2
53100485	Olivia_Rodrigo	2017	4	3555062	1202	291	53292	14	254	62	109	196	119	14	0
53137269	List_of_named_minor_planets:_S	2017	4	922	35	4	85948	0	0	0	2130	29	2	0	0
53141662	List_of_named_minor_planets:_10000–19999	2017	4	134	33	4	183512	0	0	0	4359	27	3	0	0
53141670	List_of_named_minor_planets:_20000–29999	2017	4	86	35	4	149346	0	0	0	3462	27	3	0	0
53219662	Donald_Trump_2020_presidential_campaign	2017	4	24242	2870	710	289142	299	191	66	1123	807	560	296	3
53238681	List_of_ViacomCBS_television_programs	2017	4	21551	1343	371	305421	24	6	4	2708	399	150	24	0
53275950	List_of_feature_films_based_on_cartoons	2017	4	5574	273	103	224809	781	2	2	885	14	776	770	0
53277963	2019_Chicago_mayoral_election	2017	4	18922	1551	232	242145	406	48	14	884	501	431	396	1
53318656	PlayerUnknown's_Battlegrounds	2017	4	1007263	1825	358	184218	249	640	149	224	272	262	235	0
53342480	2017_Rugby_Challenge	2017	4	101	314	23	385528	83	2	1	616	50	84	83	0
53362384	List_of_indigenous_territories_(Brazil)	2017	4	416	16	10	238791	720	4	4	35	23	700	699	0
53491768	List_of_minor_planets:_484001–485000	2017	4	42	25	2	184962	0	3	3	76	22	2003	0	0
53491819	List_of_minor_planets:_485001–486000	2017	4	34	25	2	181961	0	3	3	72	19	2003	0	0
53491830	List_of_minor_planets:_486001–487000	2017	4	53	36	3	184806	0	3	3	66	22	2003	0	0
53491841	List_of_minor_planets:_487001–488000	2017	4	30	25	3	179355	0	3	3	61	22	2003	0	0
53491845	List_of_minor_planets:_488001–489000	2017	4	32	33	2	185378	0	3	3	75	25	2003	0	0
53548141	Foreign_policy_of_the_Donald_Trump_administration	2017	4	22847	1454	336	356022	369	178	33	1145	423	658	362	15
53563729	History_of_Macedonia_(ancient_kingdom)	2017	4	8178	170	70	120026	503	107	13	1322	274	30	17	24
53594450	Cardi_B	2017	4	967974	2996	1052	142323	215	525	287	581	1156	331	210	0
53620129	Trae_Young	2017	4	1134770	984	490	27535	35	18	14	322	318	55	34	0
53688917	Santosh_G._Honavar	2017	4	953	61	29	85755	258	8	7	101	64	77	24	238
53738084	List_of_companies_listed_on_the_Malaysia_Exchange	2017	4	1492	50	12	39737	0	2	1	4	1	808	0	0
53765064	List_of_people_named_David	2017	4	4635	485	119	232812	0	2	2	4280	2	0	0	0
53772010	List_of_ProRodeo_Hall_of_Fame_inductees	2017	4	941	252	23	122182	370	14	3	180	118	371	370	0
53785363	Billie_Eilish	2017	4	2264602	3138	995	145088	155	618	217	925	1543	267	153	1
53795781	List_of_Chinese_films_of_2018	2017	4	11090	175	31	113257	380	6	5	616	89	363	363	0
53823220	Endorsements_in_the_2017_United_Kingdom_general_election	2017	4	1464	1197	206	150813	425	86	27	773	22	465	424	5
53824954	Opinion_polling_for_the_2019_United_Kingdom_general_election	2017	4	16493	4594	865	337947	32	1328	196	242	75	594	32	0
53839660	List_of_MPs_elected_in_the_2017_United_Kingdom_general_election	2017	4	11646	882	267	356818	60	51	21	1711	247	63	58	2
53855397	List_of_2017_March_for_Science_locations	2017	4	1799	867	73	361676	383	14	4	1341	55	983	382	0
53909110	2018_in_heavy_metal_music	2017	4	2965	1887	204	210889	603	41	18	961	86	609	601	0
53940712	Money_Heist	2017	4	1418294	2214	797	140768	134	159	26	259	172	151	129	0
53945754	List_of_monuments_historiques_in_Paris	2017	4	715	42	25	270241	0	7	6	534	9	1809	0	0
53947574	2017_in_mammal_paleontology	2017	4	267	429	316	243877	359	3	3	677	18	263	44	354
53947727	2016_in_mammal_paleontology	2017	4	188	86	60	171625	218	4	3	578	18	196	45	211
53960772	Albanian_nationalism_(Albania)	2017	4	528	84	33	169977	392	107	7	630	205	151	114	110
54022162	Droplet-based_microfluidics	2017	4	2647	191	62	180698	176	14	7	152	11	104	23	173
54022909	The_Good_Doctor_(TV_series)	2017	4	944038	2365	727	90493	96	66	29	255	377	128	92	1
54046146	List_of_German_football_transfers_summer_2017	2017	4	152	839	65	200104	395	3	3	823	115	397	390	0
54054338	List_of_minor_planets:_489001–490000	2017	4	30	25	2	185056	0	3	3	71	25	2003	0	0
54057173	List_of_minor_planets:_490001–491000	2017	4	38	20	2	185580	0	3	3	65	18	2003	0	0
54057258	List_of_minor_planets:_491001–492000	2017	4	30	26	2	185156	0	3	3	61	21	2003	0	0
54057371	List_of_minor_planets:_492001–493000	2017	4	45	25	3	183536	0	3	3	58	20	2003	0	0
54057472	List_of_minor_planets:_493001–494000	2017	4	15	24	2	180709	0	3	3	57	19	2003	0	0
54057614	List_of_minor_planets:_494001–495000	2017	4	38	31	2	184563	0	3	3	72	25	2003	0	0
54061052	List_of_American_conservatives	2017	4	25726	637	127	114113	236	98	21	553	233	301	211	140
54082859	List_of_Spanish_football_transfers_summer_2017	2017	4	372	686	84	394108	939	4	3	1355	129	959	932	0
54112223	Transcriptomics_technologies	2017	4	7687	237	46	122017	169	13	7	241	43	90	11	160
54115568	Timeline_of_Russian_interference_in_the_2016_United_States_elections	2017	4	5922	6519	352	313941	349	2303	103	1099	369	405	336	25
54162498	Murder_of_Dee_Dee_Blanchard	2017	4	887008	1099	491	58654	44	39	20	185	44	53	44	0
54168882	List_of_2018_albums	2017	4	11872	1749	288	196992	432	352	98	1330	48	459	432	0
54172064	List_of_birds_of_South_America	2017	4	7580	394	26	258654	1	11	4	3741	19	3	1	0
54186489	Castlevania_(TV_series)	2017	4	1054277	958	411	80927	46	15	6	689	712	63	45	0
54190883	Social_media_use_by_Donald_Trump	2017	4	50352	2083	722	343553	235	378	141	875	359	568	230	8
54211937	List_of_Serbian_football_transfers_summer_2017	2017	4	84	1511	45	303560	1	2	2	1057	61	364	1	0
54251016	List_of_academic_fields	2017	4	48674	437	76	78356	2	11	9	2370	62	10	2	2
54263740	Luftnachrichten_Abteilung_350	2017	4	549	1162	47	312672	20	19	2	518	74	14	12	4
54266373	Special_Counsel_investigation_(2017–2019)	2017	4	21114	4201	789	406380	544	1575	183	710	498	607	538	10
54267263	Results_of_the_2017_United_Kingdom_general_election	2017	4	2540	148	37	374873	1	17	13	790	30	1	1	0
54267894	List_of_2017–18_NBA_season_transactions	2017	4	2127	2123	251	356704	755	2	2	931	85	746	736	0
54269227	List_of_Italian_football_transfers_summer_2017	2017	4	73	142	52	324266	721	2	2	1199	116	721	720	0
54276512	List_of_Autopsy:_The_Last_Hours_of..._episodes	2017	4	23613	364	88	390364	436	5	4	1277	2	786	403	23
54291582	List_of_minor_planets:_495001–496000	2017	4	60	40	4	187732	0	3	3	78	35	2003	0	0
54297895	Grenfell_Tower_fire	2017	4	210628	5089	1005	254421	386	1316	196	522	403	453	371	5
54301172	Well-being_contributing_factors	2017	4	3117	408	80	256379	314	25	7	294	10	285	162	182
54333646	Erling_Haaland	2017	4	1085300	2175	879	79196	50	147	70	363	353	138	50	0
54353064	2018_Minnesota_House_of_Representatives_election	2017	4	2452	226	28	250452	347	5	5	676	604	360	347	0
54379935	2017–18_NHL_transactions	2017	4	1207	917	103	177198	422	21	6	615	49	424	422	0
54426188	Wonder_Woman_1984	2017	4	1137321	3381	1261	136930	89	156	52	577	524	200	89	0
54528184	List_of_minor_planets:_496001–497000	2017	3	40	37	2	186792	0	4	4	75	28	2003	0	0
54588713	List_of_2006_albums	2017	3	14370	448	88	365436	884	4	3	3021	26	902	883	0
54609424	List_of_churches_in_Gwynedd	2017	3	319	55	18	161498	364	5	5	384	193	372	364	0
54621820	All_the_Stations	2017	3	4263	610	139	118668	20	23	16	2819	6	26	19	2
54667573	List_of_unnumbered_minor_planets:_1995	2017	3	91	108	32	117308	0	4	3	46	3	1002	0	0
54671040	List_of_unnumbered_minor_planets:_1998	2017	3	50	83	26	133085	0	3	3	56	5	1123	0	0
54671254	List_of_unnumbered_minor_planets:_1999_A–R	2017	3	32	75	14	140857	0	5	3	60	5	1154	0	0
54671472	List_of_unnumbered_minor_planets:_2000_A–E	2017	3	41	67	8	156115	0	10	5	56	9	1355	0	0
54672200	List_of_unnumbered_minor_planets:_2001_A–E	2017	3	21	82	6	92025	0	5	3	57	14	809	0	0
54672202	List_of_unnumbered_minor_planets:_2001_S	2017	3	11	72	9	138137	0	5	3	49	13	1225	0	0
54678265	List_of_unnumbered_minor_planets:_2002_P	2017	3	13	44	6	160562	0	5	3	57	17	1412	0	0
54678772	List_of_unnumbered_minor_planets:_2002_R_(0–262)	2017	3	31	44	6	115564	0	5	3	59	18	1010	0	0
54678956	List_of_unnumbered_minor_planets:_2002_T_(0–319)	2017	3	16	52	7	120981	0	5	3	59	19	1068	0	0
54681358	List_of_unnumbered_minor_planets:_2003_A–E	2017	3	32	65	9	144833	0	4	3	71	22	1259	0	0
54681439	List_of_unnumbered_minor_planets:_2003_S_(0–269)	2017	3	12	50	9	137413	0	5	3	63	20	1185	0	0
54681800	List_of_unnumbered_minor_planets:_2003_U_(0–289)	2017	3	25	46	8	119375	0	5	3	52	20	1126	0	0
54682967	List_of_unnumbered_minor_planets:_2004_A–B	2017	3	20	63	7	135678	0	5	3	60	22	1207	0	0
54683037	List_of_unnumbered_minor_planets:_2004_R_(0–199)	2017	3	19	46	7	109318	0	5	3	57	21	1033	0	0
54683347	List_of_unnumbered_minor_planets:_2004_T_(0–99)	2017	3	31	52	8	79127	0	5	3	46	21	757	0	0
54743185	2020_in_spaceflight	2017	3	15270	2373	216	269705	343	75	22	772	295	622	341	3
54779466	Infections_associated_with_diseases	2017	3	546	135	33	70296	118	2	2	172	1	47	16	113
54794956	Unite_the_Right_rally	2017	3	117928	4930	1152	304391	363	2466	339	1496	696	497	358	9
54798763	List_of_the_prehistoric_life_of_California	2017	3	812	245	39	108215	1	5	4	2025	52	1	1	0
54798768	List_of_the_prehistoric_life_of_Florida	2017	3	651	229	27	100435	1	5	4	2037	50	1	1	0
54798838	List_of_the_prehistoric_life_of_Texas	2017	3	459	206	25	120291	1	7	6	2019	52	1	1	0
54803678	Antifa_(United_States)	2017	3	297928	3971	693	209992	114	7005	615	657	537	268	105	5
54830311	List_of_Good_Mythical_Morning_episodes	2017	3	6901	1423	237	400771	68	16	8	334	11	78	68	0
54885332	Alexandria_Ocasio-Cortez	2017	3	737954	3993	1047	227477	243	2766	388	1091	1248	355	241	7
54895739	The_Kominsky_Method	2017	3	961640	351	161	40935	22	2	2	423	417	30	22	0
54899959	List_of_craters_in_the_Solar_System	2017	3	689	66	21	241001	0	4	4	594	59	1004	0	0
54925688	Removal_of_Confederate_monuments_and_memorials	2017	3	26298	2033	443	315033	264	492	66	1153	960	530	244	19
55014374	Plug-in_electric_vehicles_in_Australia	2017	3	3559	330	75	337652	106	4	3	154	10	632	99	2
55025435	List_of_hillforts_in_Ireland	2017	3	652	19	8	138328	479	3	3	81	10	476	476	4
55035368	Endorsements_in_the_Australian_Marriage_Law_Postal_Survey	2017	3	468	394	111	266045	339	27	11	1363	1	687	338	0
55053329	2018_NBA_draft	2017	3	865598	1667	350	92030	59	29	15	625	914	72	59	0
55057014	List_of_2005_albums	2017	3	11139	400	151	269932	735	4	3	2069	27	755	735	0
55192178	Sports_in_the_United_States_by_state	2017	3	4363	51	19	31740	15	2	2	2421	65	255	14	1
55219427	2018_Washington_Nationals_season	2017	3	2046	782	55	354456	455	2	2	676	145	507	452	0
55222888	Numerical_modeling_(geology)	2017	3	2288	174	24	79847	111	27	12	118	11	91	20	98
55268651	2018_in_British_television	2017	3	1802	1679	326	237990	431	8	7	1321	52	426	426	0
55294431	List_of_the_Cenozoic_life_of_Florida	2017	3	270	261	43	345197	7	3	2	2162	29	4	4	3
55298141	List_of_PlayStation_4_games_(M–Z)	2017	3	19360	2454	288	329025	43	12	6	1868	277	151	43	0
55373979	2018_in_the_United_States	2017	3	6571	1425	308	283655	302	8	7	2406	302	557	300	2
55414108	2018_Illinois_House_of_Representatives_election	2017	3	1519	424	54	389242	323	8	6	2545	653	321	321	0
55414735	2017_Las_Vegas_shooting	2017	3	632380	5104	1078	117770	147	2815	341	268	421	174	143	4
55466116	2018_in_home_video	2017	3	2678	1390	345	331818	1016	9	9	1198	64	1149	1010	0
55492898	List_of_minor_planets:_497001–498000	2017	3	34	27	2	189541	0	3	3	70	24	2003	0	0
55492907	List_of_minor_planets:_498001–499000	2017	3	41	25	3	184518	0	3	3	64	24	2003	0	0
55492918	List_of_minor_planets:_499001–500000	2017	3	56	24	2	187539	0	3	3	70	25	2003	0	0
55492925	List_of_minor_planets:_500001–501000	2017	3	148	28	5	186495	0	4	4	61	17	2003	0	0
55492930	List_of_minor_planets:_501001–502000	2017	3	43	34	6	187517	0	4	4	63	24	2003	0	0
55492933	List_of_minor_planets:_502001–503000	2017	3	48	19	4	181760	0	4	4	49	17	2003	0	0
55492938	List_of_minor_planets:_503001–504000	2017	3	36	34	6	186919	0	4	4	74	28	2003	0	0
55498066	Bioelectricity	2017	3	8590	441	53	172691	302	13	6	111	44	67	13	294
55547578	2018_in_arthropod_paleontology	2017	3	386	858	588	174123	173	4	4	452	30	109	26	155
55548805	2018_in_paleontology	2017	3	1213	1834	1068	425442	607	14	9	1061	179	484	90	569
55549784	2018_in_paleomalacology	2017	3	123	349	260	219520	201	2	2	635	11	126	47	152
55551931	Me_Too_movement	2017	3	275121	3256	1116	376894	535	879	224	885	698	606	508	46
55556405	2018_in_paleobotany	2017	3	167	553	384	212826	266	3	3	550	16	48	20	254
55572197	Sixth_Labour_Government_of_New_Zealand	2017	3	11984	861	161	319852	364	24	14	462	584	518	361	3
55587565	2018_in_paleoichthyology	2017	3	371	398	311	136152	172	4	4	503	9	122	39	158
55587621	2018_in_science	2017	3	795	1075	149	241451	465	88	28	790	131	517	386	99
55588878	Opinion_polling_for_the_next_Italian_general_election	2017	3	130497	2581	229	311108	1	399	37	33	9	1066	1	0
55623241	2018_Los_Angeles_Dodgers_season	2017	3	5886	891	107	238706	354	4	3	975	514	358	354	0
55662294	Phil_Foden	2017	3	957660	1633	641	55729	53	15	13	273	270	100	46	0
55670272	List_of_Nintendo_Switch_games_(Q–Z)	2017	3	22703	3340	351	345610	607	0	0	1145	175	843	595	0
55694587	List_of_Royal_Navy_admirals_(1707–current)	2017	3	7812	1131	42	293410	347	450	12	929	58	645	344	2
55703377	2018_in_mammal_paleontology	2017	3	482	1102	717	412551	569	3	3	976	20	442	79	550
55737004	List_of_Nintendo_Switch_games_(A–F)	2017	3	73319	5780	592	467945	643	2086	119	1185	177	938	626	0
55741161	List_of_minor_planets:_504001–505000	2017	3	38	31	6	185768	0	4	4	71	25	2003	0	0
55741173	List_of_minor_planets:_505001–506000	2017	3	65	40	6	184451	0	4	4	64	25	2003	0	0
55741181	List_of_minor_planets:_506001–507000	2017	3	99	33	5	185720	0	4	4	71	26	2003	0	0
55751230	The_Boys_(2019_TV_series)	2017	3	1089640	2201	750	112445	42	193	38	466	363	132	41	0
55809734	List_of_EastEnders_characters_(2018)	2017	3	7667	2017	387	294441	190	9	7	530	353	189	176	0
